TableName,ColumnName,ColumnOrdinal,DataType,ColumnType,Description,Standard Property,Needs validation
SecurityDetection,ValidAccountsSeen,19,System.Int32,int,,No,
SecurityDetection,SourceSystem,1,System.String,string,,Yes,
SecurityDetection,Type,34,System.String,string,The name of the table. This will beSecurityDetectionfor all records in this table.,Yes,
SecurityEvent,_ResourceId,226,System.String,string,,Yes,
SecurityEvent,TimeGenerated,1,System.DateTime,datetime,Date and time the record was created.,Yes,
SecurityEvent,AccessList,18,System.String,string,,No,
SecurityEvent,AccessMask,19,System.String,string,,No,
SecurityEvent,AccessReason,20,System.String,string,,No,
SecurityEvent,Account,3,System.String,string,,No,
SecurityEvent,AccountDomain,21,System.String,string,,No,
SecurityEvent,AccountExpires,22,System.String,string,,No,
SecurityEvent,AccountName,23,System.String,string,,No,
SecurityEvent,AccountSessionIdentifier,24,System.String,string,,No,
SecurityEvent,AccountType,4,System.String,string,,No,
SecurityEvent,Activity,12,System.String,string,,No,
SecurityEvent,AdditionalInfo,25,System.String,string,,No,
SecurityEvent,AdditionalInfo2,26,System.String,string,,No,
SecurityEvent,AllowedToDelegateTo,27,System.String,string,,No,
SecurityEvent,Attributes,28,System.String,string,,No,
SecurityEvent,AuditPolicyChanges,29,System.String,string,,No,
SecurityEvent,AuditsDiscarded,30,System.Int32,int,,No,
SecurityEvent,AuthenticationLevel,31,System.Int32,int,,No,
SecurityEvent,AuthenticationPackageName,32,System.String,string,,No,
SecurityEvent,AuthenticationProvider,33,System.String,string,,No,
SecurityEvent,AuthenticationServer,34,System.String,string,,No,
SecurityEvent,AuthenticationService,35,System.Int32,int,,No,
SecurityEvent,AuthenticationType,36,System.String,string,,No,
SecurityEvent,AzureDeploymentID,16,System.String,string,,No,
SecurityEvent,AzureTableName,17,System.String,string,,No,
SecurityEvent,CACertificateHash,37,System.String,string,,No,
SecurityEvent,CalledStationID,38,System.String,string,,No,
SecurityEvent,CallerProcessId,39,System.String,string,,No,
SecurityEvent,CallerProcessName,40,System.String,string,,No,
SecurityEvent,CallingStationID,41,System.String,string,,No,
SecurityEvent,CAPublicKeyHash,42,System.String,string,,No,
SecurityEvent,CategoryId,43,System.String,string,,No,
SecurityEvent,CertificateDatabaseHash,44,System.String,string,,No,
SecurityEvent,Channel,7,System.String,string,,No,
SecurityEvent,ClassId,45,System.String,string,,No,
SecurityEvent,ClassName,46,System.String,string,,No,
SecurityEvent,ClientAddress,47,System.String,string,,No,
SecurityEvent,ClientIPAddress,48,System.String,string,,No,
SecurityEvent,ClientName,49,System.String,string,,No,
SecurityEvent,CommandLine,50,System.String,string,,No,
SecurityEvent,CompatibleIds,51,System.String,string,,No,
SecurityEvent,Computer,5,System.String,string,,No,
SecurityEvent,DCDNSName,52,System.String,string,,No,
SecurityEvent,DestAddress_CF,223,System.String,string,,No,
SecurityEvent,DeviceDescription,53,System.String,string,,No,
SecurityEvent,DeviceId,54,System.String,string,,No,
SecurityEvent,DisplayName,55,System.String,string,,No,
SecurityEvent,Disposition,56,System.String,string,,No,
SecurityEvent,DomainBehaviorVersion,57,System.String,string,,No,
SecurityEvent,DomainName,58,System.String,string,,No,
SecurityEvent,DomainPolicyChanged,59,System.String,string,,No,
SecurityEvent,DomainSid,60,System.String,string,,No,
SecurityEvent,EAPType,61,System.String,string,,No,
SecurityEvent,ElevatedToken,62,System.String,string,,No,
SecurityEvent,ErrorCode,63,System.Int32,int,,No,
SecurityEvent,EventData,10,System.String,string,,No,
SecurityEvent,EventID,11,System.Int32,int,,No,
SecurityEvent,EventOriginId,219,System.String,string,,No,
SecurityEvent,EventSourceName,6,System.String,string,,No,
SecurityEvent,ExtendedQuarantineState,64,System.String,string,,No,
SecurityEvent,FailureReason,65,System.String,string,,No,
SecurityEvent,FileHash,66,System.String,string,,No,
SecurityEvent,FilePath,67,System.String,string,,No,
SecurityEvent,FilePathNoUser,68,System.String,string,,No,
SecurityEvent,Filter,69,System.String,string,,No,
SecurityEvent,FilterRTID_CF,224,System.String,string,,No,
SecurityEvent,ForceLogoff,70,System.String,string,,No,
SecurityEvent,Fqbn,71,System.String,string,,No,
SecurityEvent,FullyQualifiedSubjectMachineName,72,System.String,string,,No,
SecurityEvent,FullyQualifiedSubjectUserName,73,System.String,string,,No,
SecurityEvent,GroupMembership,74,System.String,string,,No,
SecurityEvent,HandleId,75,System.String,string,,No,
SecurityEvent,HardwareIds,76,System.String,string,,No,
SecurityEvent,HomeDirectory,77,System.String,string,,No,
SecurityEvent,HomePath,78,System.String,string,,No,
SecurityEvent,ImpersonationLevel,79,System.String,string,,No,
SecurityEvent,InterfaceUuid,80,System.String,string,,No,
SecurityEvent,IpAddress,81,System.String,string,,No,
SecurityEvent,IpPort,82,System.String,string,,No,
SecurityEvent,KeyLength,83,System.Int32,int,,No,
SecurityEvent,Level,9,System.String,string,,No,
SecurityEvent,LmPackageName,84,System.String,string,,No,
SecurityEvent,LocationInformation,85,System.String,string,,No,
SecurityEvent,LockoutDuration,86,System.String,string,,No,
SecurityEvent,LockoutObservationWindow,87,System.String,string,,No,
SecurityEvent,LockoutThreshold,88,System.String,string,,No,
SecurityEvent,LoggingResult,89,System.String,string,,No,
SecurityEvent,LogonGuid,90,System.String,string,,No,
SecurityEvent,LogonHours,91,System.String,string,,No,
SecurityEvent,LogonID,92,System.String,string,,No,
SecurityEvent,LogonProcessName,93,System.String,string,,No,
SecurityEvent,LogonType,94,System.Int32,int,,No,
SecurityEvent,LogonTypeName,95,System.String,string,,No,
SecurityEvent,MachineAccountQuota,96,System.String,string,,No,
SecurityEvent,MachineInventory,97,System.String,string,,No,
SecurityEvent,MachineLogon,98,System.String,string,,No,
SecurityEvent,ManagementGroupName,222,System.String,string,,No,
SecurityEvent,MandatoryLabel,99,System.String,string,,No,
SecurityEvent,MaxPasswordAge,100,System.String,string,,No,
SecurityEvent,MemberName,101,System.String,string,,No,
SecurityEvent,MemberSid,102,System.String,string,,No,
SecurityEvent,MG,220,System.String,string,ID of the management group for System Center Operations Manager agents. ,No,
SecurityEvent,MinPasswordAge,103,System.String,string,,No,
SecurityEvent,MinPasswordLength,104,System.String,string,,No,
SecurityEvent,MixedDomainMode,105,System.String,string,,No,
SecurityEvent,NASIdentifier,106,System.String,string,,No,
SecurityEvent,NASIPv4Address,107,System.String,string,,No,
SecurityEvent,NASIPv6Address,108,System.String,string,,No,
SecurityEvent,NASPort,109,System.String,string,,No,
SecurityEvent,NASPortType,110,System.String,string,,No,
SecurityEvent,NetworkPolicyName,111,System.String,string,,No,
SecurityEvent,NewDate,112,System.String,string,,No,
SecurityEvent,NewMaxUsers,113,System.String,string,,No,
SecurityEvent,NewProcessId,114,System.String,string,,No,
SecurityEvent,NewProcessName,115,System.String,string,,No,
SecurityEvent,NewRemark,116,System.String,string,,No,
SecurityEvent,NewShareFlags,117,System.String,string,,No,
SecurityEvent,NewTime,118,System.String,string,,No,
SecurityEvent,NewUacValue,119,System.String,string,,No,
SecurityEvent,NewValue,120,System.String,string,,No,
SecurityEvent,NewValueType,121,System.String,string,,No,
SecurityEvent,ObjectName,122,System.String,string,,No,
SecurityEvent,ObjectServer,123,System.String,string,,No,
SecurityEvent,ObjectType,124,System.String,string,,No,
SecurityEvent,ObjectValueName,125,System.String,string,,No,
SecurityEvent,OemInformation,126,System.String,string,,No,
SecurityEvent,OldMaxUsers,127,System.String,string,,No,
SecurityEvent,OldRemark,128,System.String,string,,No,
SecurityEvent,OldShareFlags,129,System.String,string,,No,
SecurityEvent,OldUacValue,130,System.String,string,,No,
SecurityEvent,OldValue,131,System.String,string,,No,
SecurityEvent,OldValueType,132,System.String,string,,No,
SecurityEvent,OperationType,133,System.String,string,,No,
SecurityEvent,PackageName,134,System.String,string,,No,
SecurityEvent,ParentProcessName,135,System.String,string,,No,
SecurityEvent,PartitionKey,13,System.String,string,,No,
SecurityEvent,PasswordHistoryLength,136,System.String,string,,No,
SecurityEvent,PasswordLastSet,137,System.String,string,,No,
SecurityEvent,PasswordProperties,138,System.String,string,,No,
SecurityEvent,PreviousDate,139,System.String,string,,No,
SecurityEvent,PreviousTime,140,System.String,string,,No,
SecurityEvent,PrimaryGroupId,141,System.String,string,,No,
SecurityEvent,PrivateKeyUsageCount,142,System.String,string,,No,
SecurityEvent,PrivilegeList,143,System.String,string,,No,
SecurityEvent,Process,144,System.String,string,,No,
SecurityEvent,ProcessId,145,System.String,string,,No,
SecurityEvent,ProcessName,146,System.String,string,,No,
SecurityEvent,ProfilePath,148,System.String,string,,No,
SecurityEvent,Properties,147,System.String,string,,No,
SecurityEvent,ProtocolSequence,149,System.String,string,,No,
SecurityEvent,ProxyPolicyName,150,System.String,string,,No,
SecurityEvent,QuarantineHelpURL,151,System.String,string,,No,
SecurityEvent,QuarantineSessionID,152,System.String,string,,No,
SecurityEvent,QuarantineSessionIdentifier,153,System.String,string,,No,
SecurityEvent,QuarantineState,154,System.String,string,,No,
SecurityEvent,QuarantineSystemHealthResult,155,System.String,string,,No,
SecurityEvent,RelativeTargetName,156,System.String,string,,No,
SecurityEvent,RemoteIpAddress,157,System.String,string,,No,
SecurityEvent,RemotePort,158,System.String,string,,No,
SecurityEvent,Requester,159,System.String,string,,No,
SecurityEvent,RequestId,160,System.String,string,,No,
SecurityEvent,RestrictedAdminMode,161,System.String,string,,No,
SecurityEvent,RowKey,14,System.String,string,,No,
SecurityEvent,RowsDeleted,162,System.String,string,,No,
SecurityEvent,SamAccountName,163,System.String,string,,No,
SecurityEvent,ScriptPath,164,System.String,string,,No,
SecurityEvent,SecurityDescriptor,165,System.String,string,,No,
SecurityEvent,ServiceAccount,166,System.String,string,,No,
SecurityEvent,ServiceFileName,167,System.String,string,,No,
SecurityEvent,ServiceName,168,System.String,string,,No,
SecurityEvent,ServiceStartType,169,System.Int32,int,,No,
SecurityEvent,ServiceType,170,System.String,string,,No,
SecurityEvent,SessionName,171,System.String,string,,No,
SecurityEvent,ShareLocalPath,172,System.String,string,,No,
SecurityEvent,ShareName,173,System.String,string,,No,
SecurityEvent,SidHistory,174,System.String,string,,No,
SecurityEvent,SourceComputerId,218,System.String,string,,No,
SecurityEvent,Status,175,System.String,string,,No,
SecurityEvent,StorageAccount,15,System.String,string,,No,
SecurityEvent,SubcategoryGuid,177,System.String,string,,No,
SecurityEvent,SubcategoryId,178,System.String,string,,No,
SecurityEvent,Subject,179,System.String,string,,No,
SecurityEvent,SubjectAccount,176,System.String,string,,No,
SecurityEvent,SubjectDomainName,180,System.String,string,,No,
SecurityEvent,SubjectKeyIdentifier,181,System.String,string,,No,
SecurityEvent,SubjectLogonId,182,System.String,string,,No,
SecurityEvent,SubjectMachineName,183,System.String,string,,No,
SecurityEvent,SubjectMachineSID,184,System.String,string,,No,
SecurityEvent,SubjectUserName,185,System.String,string,,No,
SecurityEvent,SubjectUserSid,186,System.String,string,,No,
SecurityEvent,SubStatus,187,System.String,string,,No,
SecurityEvent,TableId,188,System.String,string,,No,
SecurityEvent,TargetAccount,189,System.String,string,,No,
SecurityEvent,TargetDomainName,190,System.String,string,,No,
SecurityEvent,TargetInfo,191,System.String,string,,No,
SecurityEvent,TargetLinkedLogonId,192,System.String,string,,No,
SecurityEvent,TargetLogonGuid,193,System.String,string,,No,
SecurityEvent,TargetLogonId,194,System.String,string,,No,
SecurityEvent,TargetOutboundDomainName,195,System.String,string,,No,
SecurityEvent,TargetOutboundUserName,196,System.String,string,,No,
SecurityEvent,TargetServerName,197,System.String,string,,No,
SecurityEvent,TargetSid,198,System.String,string,,No,
SecurityEvent,TargetUser,199,System.String,string,,No,
SecurityEvent,TargetUserName,200,System.String,string,,No,
SecurityEvent,TargetUserSid,201,System.String,string,,No,
SecurityEvent,Task,8,System.Int32,int,,No,
SecurityEvent,TemplateContent,202,System.String,string,,No,
SecurityEvent,TemplateDSObjectFQDN,203,System.String,string,,No,
SecurityEvent,TemplateInternalName,204,System.String,string,,No,
SecurityEvent,TemplateOID,205,System.String,string,,No,
SecurityEvent,TemplateSchemaVersion,206,System.String,string,,No,
SecurityEvent,TemplateVersion,207,System.String,string,,No,
