service,folder,file,type,test,link,media name,mediafolder,folder match
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://www.nuget.org/packages/Logary.Targets.AppInsights/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://github.com/jjcollinge/logrus-appinsights,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://github.com/fidmor89/appInsights-Concrete,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://github.com/fidmor89/AppInsights-Drupal,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://github.com/fidmor89/AppInsights-Joomla,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://azure.microsoft.com/blog/integrating-application-insights-into-a-modular-cms-and-a-multi-tenant-public-saas/preview/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Article  , True  , app-insights-sharepoint.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://wordpress.org/plugins/application-insights/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://www.alooma.com/blog/application-insights-amazon-redshift,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , http://blogs.msdn.com/b/powerbi/archive/2015/11/04/explore-your-application-insights-data-with-power-bi.aspx,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Article  , True  , app-insights-export-power-bi.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-platforms.md , Web URL  ,       , https://github.com/Microsoft/AppInsights-Home,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-overview.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , ../monitoring-and-diagnostics/insights-webhooks-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-powershell.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Web URL  ,       , http://www.microsoft.com/web/downloads/platform.aspx,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Docs URL ,       , /powershell/azure/overview,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-javascript.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-configuration-with-applicationinsights-config.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-configuration-with-applicationinsights-config.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-configuration-with-applicationinsights-config.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , ../monitoring-and-diagnostics/insights-webhooks-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-powershell-script-create-resource.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-powershell.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , app-insights-powershell-azure-diagnostics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-alerts.md , Article  , True  , ../monitoring-and-diagnostics/insights-webhooks-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-azure-diagnostics.md , Article  , True  , app-insights-overview.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-azure-diagnostics.md , Article  , True  , app-insights-cloudservices.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-azure-diagnostics.md , Article  , False , app-insights-azure-diagnostics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-azure-diagnostics.md , Article  , True  , app-insights-powershell-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Web URL  ,       , https://azure.microsoft.com/services/application-insights/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Article  , True  , app-insights-powershell.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Web URL  ,       , https://msdn.microsoft.com/library/mt652510.aspx,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Web URL  ,       , https://msdn.microsoft.com/library/mt678995.aspx,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Article  , True  , app-insights-configuration-with-applicationinsights-config.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Article  , True  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Article  , True  , app-insights-powershell.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Article  , True  , app-insights-powershell-azure-diagnostics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell-script-create-resource.md , Article  , True  , app-insights-powershell-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , app-insights-pricing.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , ../azure-resource-manager/powershell-azure-resource-manager.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , http://www.microsoft.com/web/downloads/platform.aspx,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , app-insights-pricing.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , https://resources.azure.com/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , https://resources.azure.com/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , https://resources.azure.com/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , https://resources.azure.com/,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-custom-fields.md , Media    , True  , media/log-analytics-custom-fields/overview.png,log-analytics-custom-fields/overview.png,log-analytics-custom-fields,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , app-insights-powershell-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , ../azure-resource-manager/resource-group-template-functions.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , app-insights-powershell-script-create-resource.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , app-insights-powershell-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , https://azure.microsoft.com/blog/creating-a-web-test-alert-programmatically-with-application-insights/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Article  , True  , app-insights-powershell-azure-diagnostics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , http://blogs.msdn.com/b/webdev/archive/2015/09/16/deploy-to-azure-from-github-with-application-insights.aspx,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-powershell.md , Web URL  ,       , https://github.com/Microsoft/ApplicationInsights-Home/blob/master/API/CreateReleaseAnnotation.ps1,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-custom-fields.md , Media    , True  , media/log-analytics-custom-fields/query.png,log-analytics-custom-fields/query.png,log-analytics-custom-fields,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-previews.md , Article  , True  , app-insights-create-new-resource.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-pricing-enterprise-details.md , Article  , True  , app-insights-pricing.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-pricing-enterprise-details.md , Web URL  ,       , http://azure.microsoft.com/pricing/details/application-insights/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-pricing-enterprise-details.md , Web URL  ,       , https://docs.microsoft.com/azure/monitoring-and-diagnostics/monitoring-usage-and-estimated-costs#moving-to-the-new-pricing-model,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-pricing-enterprise-details.md , Article  , True  , app-insights-live-stream.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-pricing-enterprise-details.md , Web URL  ,       , https://dotnet.github.io/,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-pricing-enterprise-details.md , Web URL  ,       , https://www.nuget.org/packages/Microsoft.ApplicationInsights/,,,
