service,folder,file,type,link,media name,mediafolder,folder match
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-sccm.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-sccm.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-scom-assessment.md , Article  , log-analytics-add-solutions.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-scom-assessment.md , Article  , log-analytics-log-search-upgrade.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-scom-assessment.md , Article  , log-analytics-log-search-upgrade.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-scom-assessment.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-service-providers.md , Article  , log-analytics-alerts.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-alerts.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-linux-agents.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-add-solutions.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-windows-agent.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-linux-agents.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-solution-alert-management.md , Article  , log-analytics-alerts.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-sql-assessment.md , Article  , log-analytics-windows-agent.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-sql-assessment.md , Article  , log-analytics-log-search-upgrade.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-sql-assessment.md , Article  , log-analytics-log-search-upgrade.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-sql-assessment.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-surface-hubs.md , Article  , log-analytics-get-started.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-surface-hubs.md , Article  , log-analytics-alerts.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-surface-hubs.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-surface-hubs.md , Article  , log-analytics-alerts.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-template-workspace-configuration.md , Article  , ../virtual-machines/windows/extensions-oms.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-template-workspace-configuration.md , Article  , ../virtual-machines/linux/extensions-oms.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-usage.md , Article  , ../monitoring-and-diagnostics/monitor-alerts-unified-usage.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-usage.md , Article  , ../operations-management-suite/operations-management-suite-solution-targeting.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-usage.md , Article  , ../operations-management-suite/operations-management-suite-solution-targeting.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-usage.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-usage.md , Article  , ../monitoring-and-diagnostics/monitor-alerts-unified-usage.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-usage.md , Article  , ../operations-management-suite/operations-management-suite-solution-targeting.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer.md , Article  , log-analytics-overview.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer-parts.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer-tiles.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , log-analytics-linux-agents.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , log-analytics-alerts.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Article  , log-analytics-add-solutions.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Article  , log-analytics-windows-agent.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Article  , log-analytics-add-solutions.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Article  , log-analytics-log-searches.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-guestos-classic-cloud-service.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-linux-telegraf.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-rest-api.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-guestos-resource-manager-vm.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-guestos-resource-manager-vmss.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-guestos-classic-vm.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-linux-telegraf.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-rest-api.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-custom-overview.md , Article  , metrics-store-custom-guestos-classic-cloud-service.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-cloud-service.md , Article  , azure-diagnostics.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-cloud-service.md , Article  , https://docs.microsoft.com/azure/billing/billing-add-change-azure-subscription-administrator.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-cloud-service.md , Article  , https://docs.microsoft.com/azure/cloud-shell/overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-cloud-service.md , Article  , ../cloud-services/cloud-services-dotnet-get-started.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-cloud-service.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-vm.md , Article  , https://docs.microsoft.com/azure/billing/billing-add-change-azure-subscription-administrator.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-vm.md , Article  , https://docs.microsoft.com/azure/cloud-shell/overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-vm.md , Article  , ../azure-resource-manager/resource-group-create-service-principal-portal.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-classic-vm.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vm.md , Article  , azure-diagnostics.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vm.md , Article  , ../azure-resource-manager/resource-group-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vm.md , Article  , https://docs.microsoft.com/azure/cloud-shell/overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vm.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vm.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vmss.md , Article  , azure-diagnostics.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vmss.md , Article  , ../azure-resource-manager/resource-group-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vmss.md , Article  , https://docs.microsoft.com/azure/cloud-shell/overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-guestos-resource-manager-vmss.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-linux-telegraf.md , Article  , https://github.com/influxdata/telegraf/blob/fb704500386214655e2adb53b6eb6b15f7a6c694/plugins/outputs/azure_monitor/README.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-linux-telegraf.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-rest-api.md , Article  , ../application-insights/app-insights-api-custom-events-metrics.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-rest-api.md , Article  , ../azure-resource-manager/resource-group-create-service-principal-portal.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-rest-api.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , metrics-store-custom-rest-api.md , Article  , metrics-custom-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-overview-unified-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , alert-log.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-metric-alerts-logs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-action-groups.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , ../log-analytics/log-analytics-cross-workspace-search.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-roles-permissions-security.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , ../application-insights/app-insights-cloudservices.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-action-groups.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-action-groups.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-action-groups.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , alert-log.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitor-alerts-unified-log-webhook.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-alerts-unified-log.md , Article  , monitoring-overview-unified-alerts.md,,,
